overall,vote,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,style,image
5,12.0,True,"01 13, 2011",A37RV8LC1Y8G9P,0768205921,E. C.,"I love the Judy clock and use it in my classroom. This particular one is small however and only useful for one on one instruction. This clock shows the movement of both hands when you move the hour hand. This is very helpful when showing kids that the hands aren't always exactly on the number when telling certain times. It shows hours, minutes and seconds as well. I have no complaints about this product.",Great Educational Tool,1294876800,,
5,,True,"08 11, 2015",AQ9UQK6HEQVJH,0768205921,Sweet  Lorraine,"This is a nice little clock, and the hands line up very well, so is perfect for teaching children to read time. Recommended",This is a nice little clock,1439251200,,
5,,True,"07 24, 2015",A2HJHXBEUSYYGI,0768205921,Amanda Nail,I purchased one for each of my children instead of just a single large clock because my kids LOVE playing with them! They are small enough to sit beside their beds so at night time we can review bed time and what time they can get up in the morning (an actual working clock is in their room for reference). Makes learning time fun and easy for them and will be a great supplement to future homework as my oldest begins kindergarten this year.,Fun!,1437696000,,
5,,True,"12 2, 2014",AQG1XL43QAXA,0768205921,E.F.,Easy to use.  Especially like the gears that move the hour hand into position.  Doesn't frustrate my son like the clocks where you need to set both hands manually.,Easy to use,1417478400,,
5,,True,"10 16, 2014",A30IBTB5KJOKC4,0768205921,Amy Ricker,we LOVE our Judy Clocks!,Five Stars,1413417600,,
5,,True,"10 12, 2014",A129N8HISQ97T,0768205921,A. Patel,"Love this product. Using it with my daughter to play all kinds of telling time games. I did not like how the 5-10-15 .... intervals are written on the clock, but they are easy enough to blot out with a sharpie.",Nostalgic Time Telling,1413072000,,
5,,True,"01 3, 2014",A1KU2VHK8BECRW,0768205921,Judith A. Pilgrim,The Judy clock is a marvelous teaching aid for children learning to tell time. This is a perfect size to have at home for practice.,Great clock for little hands.,1388707200,,
3,,True,"10 5, 2013",A2IHLDGUQAYQQO,0768205921,roger pare,"This clock is as advertised, nothing really special either way. My son was interested for a few days.......not so much now.",as advertsed,1380931200,,
5,12.0,True,"06 20, 2013",A2114M46F4MO2W,0768205921,Outdoorsy Boy&#039;s Mom,"I felt like my son's kindergarten class didn't cover telling time very effectively and when I discovered he could only tell time on the hour (and called it 'twelve sixty' instead of 'twelve o'clock') I ordered this clock for him. Within 2 days of MAYBE 5 minutes per day of me explaining how the clock worked, he could tell time to the exact MINUTE and get it perfectly right every time!

My boy is CRAZY about gears and the fact that this clock has two internal gears showing through a clear window grabbed his eyes and riveted his attention the second he saw it. He immediately wrestled the clock from my hands to play with it. Since playing is learning, I let him have it. The hands are cleverly geared to where the hour hand will advance when the minute hand is turned but the hands are not ""locked"" so you can move the minute and hour hand to wherever you want them to be. This is VERY helpful when you are first teaching time. I could place the hour hand EXACTLY on 12 and the minute hand EXACTLY on the 6 to help him identify 12:30. With other clocks the hour & minute hands lock so when the minute hand is on the half hour, the hour hand is between the 12 and 1 and it won't let you move it forwards or back. I LOVE LOVE LOVE that this clock does not lock like that and lets me move the hands completely independently or in tandem as I choose! Sure, he can see that when he moves the minute hand, the hour progresses on its own towards the next hour number and NOW he understands how to read a clock when the hour hand is halfway between two numbers but before he was confused by the hand being between the 12 and 1 and would guess at the time (sixty o'five?)

Another thing I love about this clock is that around the outside edge of the numbers is a blue painted ""gear"" circle shape (shown as a green outer ring in the preview) that has the five minute increments written beside every number and the ""teeth"" of the gear mark the individual minutes in between each 5 minute number. He latched on to the gear concept instantly so explaining to him that each gear tooth represented one minute made learning to tell time a SNAP. Literally, I explained the very basics and as he played with the clock, he got it. Easiest thing I have EVER taught him thanks to this little Judy clock!

If you feel like maybe you can't put your understanding of telling time into words, don't worry! The little booklet that comes with the clock gives you step-by-step teaching sentences you can repeat to your child and even covers what 'quarter hour' means. The booklet is about 5x7 inches with some small coloring pages, a few short question worksheets and time telling challenges, etc. I started to use the booklet and got to the part about where I explain quarter hours (the clock is like a pizza and you can slice the time into 4 equal parts of 15 minutes each) and my son was hushing me up because he suddenly understood telling time and wanted to make the clock read the same time as our digital microwave clock. This was in the first five minutes of the thing being in his hands and he did it!

If you have a child who is a tactile-kinesthetic learner, has had difficulty telling time or you just want to make homework a million times easier, get this clock! (And I suggest this style - 'My Own Little Judy Clock' that has non-locking hands). Confusing homework sheets with bland black-and-white clock images become soooo much easier to understand when your child can hold a clock, move the hands around, count by fives along the outer minute rim or count the individual teeth if necessary to answer math questions. If only all of teaching was this easy!

Clock is yellow plastic with plastic hands and internal gears. It isn't flimsy but could crack if stepped on. Hands are not brittle and have some give to them, which is nice because they get much more handling. 5 inches tall by 5 inches wide with little plastic easel stand in the back for upright display. Black printed numbers with a blue printed outer minute ring. Red & green internal wheels behind clear plastic window.",AWESOME Little Clock - Kindergartener Telling Time In 2 Days!,1371686400,,
5,,True,"12 30, 2012",A3JV39XNJ373F4,0768205921,Chelle,This is very useful when teaching about time especially when teaching elapsed time as the hour hand moves when you turn the minute hand.,Great tool for teaching time,1356825600,,
3,,True,"11 23, 2012",A2ZQB9T6U696ER,0768205921,K. Fell,It works to help kids learn time but i thought it would be bigger and come with game ideas to make learning more fun,Educational,1353628800,,
5,,True,"09 18, 2013",A15TUOLV511HHV,0805469613,Amazon Customer,exactly as described when used as communion cups,"exactly as described , works well",1379462400,,
4,,True,"05 11, 2013",A29EEOB4R7K24L,0805469613,L. A. Freeman,"nice for small churchs like ours. I appreciate being able to get
500 small count rather than the large 1000 count, for these
will last us a long time, they serve their purpose well.",ok for small fellowships,1368230400,,
3,,True,"03 24, 2013",A276F4KZLUD5GA,0805469613,Michella Marie Goodwin,"I have no promblem with the cup, but I brought the wrong ones. I will use them at church for communion. I will tell my family and friends about you.",Cups,1364083200,,
5,,True,"01 15, 2013",ADJTP69RHSSSN,0805469613,David H,Great for the price and convenience. these cups are just like you would find in the store but they deliver,PERFECT,1358208000,,
5,,True,"11 2, 2012",A1K781NUVYCB9O,0805469613,Chk,"We have had problems with sharp edges on cheaper Communion Cups, but these are better quality, so far.  My only complaint is that it cost nearly double the price of 1000 cups for the previous ones we bought. It seems you should be able to get safer cups by the 1000 at less than double the cost. Besides, you shouldn't have to worry about anyone cutting their lip on any cup, whatever the price!",Good But Pricey,1351814400,,
